,Delay [ms],Num ReTx,delayType
1037,1.54145,0,$T_{Phy\_Ctrl}$
1038,1.38293,0,$T_{Phy\_Ctrl}$
1039,2.17428,0,$T_{Phy\_Ctrl}$
1040,1.99955,0,$T_{Phy\_Ctrl}$
1041,1.84941,0,$T_{Phy\_Ctrl}$
1042,1.29983,0,$T_{Phy\_Ctrl}$
1043,2.15782,0,$T_{Phy\_Ctrl}$
1044,1.9410399999999999,1,$T_{Phy\_Ctrl}$
1045,1.92458,1,$T_{Phy\_Ctrl}$
1046,1.92458,1,$T_{Phy\_Ctrl}$
1047,1.46648,0,$T_{Phy\_Ctrl}$
1048,1.34148,0,$T_{Phy\_Ctrl}$
1049,1.34148,0,$T_{Phy\_Ctrl}$
1050,1.34148,0,$T_{Phy\_Ctrl}$
1051,1.46648,1,$T_{Phy\_Ctrl}$
1052,1.4581,0,$T_{Phy\_Ctrl}$
1053,1.5747200000000001,0,$T_{Phy\_Ctrl}$
1054,0.9164500000000001,0,$T_{Phy\_Ctrl}$
1055,1.46648,1,$T_{Phy\_Ctrl}$
1056,1.9993999999999998,0,$T_{Phy\_Ctrl}$
1057,1.9163,0,$T_{Phy\_Ctrl}$
1058,0.84148,0,$T_{Phy\_Ctrl}$
1059,2.8573399999999998,0,$T_{Phy\_Ctrl}$
1060,1.4581,0,$T_{Phy\_Ctrl}$
1061,1.89106,0,$T_{Phy\_Ctrl}$
1062,1.4245800000000002,0,$T_{Phy\_Ctrl}$
1063,1.5495800000000002,0,$T_{Phy\_Ctrl}$
1064,2.4741600000000004,0,$T_{Phy\_Ctrl}$
1065,1.29983,0,$T_{Phy\_Ctrl}$
1066,2.13308,0,$T_{Phy\_Ctrl}$
1067,1.53307,0,$T_{Phy\_Ctrl}$
1068,1.41645,0,$T_{Phy\_Ctrl}$
1069,1.6161699999999999,0,$T_{Phy\_Ctrl}$
1070,1.96648,0,$T_{Phy\_Ctrl}$
1071,2.59078,0,$T_{Phy\_Ctrl}$
1072,1.89106,0,$T_{Phy\_Ctrl}$
1073,1.65807,0,$T_{Phy\_Ctrl}$
1074,1.3748,0,$T_{Phy\_Ctrl}$
1075,2.11617,1,$T_{Phy\_Ctrl}$
1076,1.4581,0,$T_{Phy\_Ctrl}$
1077,1.29983,0,$T_{Phy\_Ctrl}$
1078,1.3997899999999999,0,$T_{Phy\_Ctrl}$
1079,1.38293,2,$T_{Phy\_Ctrl}$
1080,0.84148,0,$T_{Phy\_Ctrl}$
1081,0.9164500000000001,0,$T_{Phy\_Ctrl}$
1082,2.2493,0,$T_{Phy\_Ctrl}$
1083,2.55751,1,$T_{Phy\_Ctrl}$
1084,2.5991600000000004,4,$T_{Phy\_Ctrl}$
1085,2.041,1,$T_{Phy\_Ctrl}$
1086,1.38293,0,$T_{Phy\_Ctrl}$
1087,2.5991600000000004,0,$T_{Phy\_Ctrl}$
1088,1.43296,0,$T_{Phy\_Ctrl}$
1089,1.4911699999999999,2,$T_{Phy\_Ctrl}$
1090,1.3498100000000002,0,$T_{Phy\_Ctrl}$
1091,2.03272,1,$T_{Phy\_Ctrl}$
1092,1.29983,0,$T_{Phy\_Ctrl}$
1093,1.50793,0,$T_{Phy\_Ctrl}$
1094,1.4581,0,$T_{Phy\_Ctrl}$
1095,0.84148,0,$T_{Phy\_Ctrl}$
1096,1.5495800000000002,0,$T_{Phy\_Ctrl}$
1097,1.4914200000000002,2,$T_{Phy\_Ctrl}$
1098,1.5747200000000001,0,$T_{Phy\_Ctrl}$
1099,1.27484,0,$T_{Phy\_Ctrl}$
1100,2.11602,0,$T_{Phy\_Ctrl}$
1101,1.46648,0,$T_{Phy\_Ctrl}$
1102,1.63308,0,$T_{Phy\_Ctrl}$
1103,1.4581,2,$T_{Phy\_Ctrl}$
1104,1.9993999999999998,1,$T_{Phy\_Ctrl}$
1105,0.91645,0,$T_{Phy\_Ctrl}$
1106,2.5991600000000004,0,$T_{Phy\_Ctrl}$
1107,2.0413,0,$T_{Phy\_Ctrl}$
1108,2.7407200000000005,0,$T_{Phy\_Ctrl}$
1109,1.8743999999999998,0,$T_{Phy\_Ctrl}$
1110,1.34148,0,$T_{Phy\_Ctrl}$
1111,2.4741600000000004,0,$T_{Phy\_Ctrl}$
1112,1.4581,0,$T_{Phy\_Ctrl}$
1113,1.34148,0,$T_{Phy\_Ctrl}$
1114,1.4581,1,$T_{Phy\_Ctrl}$
1115,1.34148,1,$T_{Phy\_Ctrl}$
1116,0.84148,2,$T_{Phy\_Ctrl}$
1117,1.88268,1,$T_{Phy\_Ctrl}$
1118,1.8743999999999998,0,$T_{Phy\_Ctrl}$
1119,2.53247,0,$T_{Phy\_Ctrl}$
1120,0.34153,0,$T_{Phy\_Data}$
1121,0.32487,0,$T_{Phy\_Data}$
1122,0.24157,0,$T_{Phy\_Data}$
1123,0.18326,0,$T_{Phy\_Data}$
1124,0.1666,0,$T_{Phy\_Data}$
1125,0.34986,0,$T_{Phy\_Data}$
1126,0.29154999999999986,0,$T_{Phy\_Data}$
1127,0.09996,0,$T_{Phy\_Data}$
1128,0.44149000000000005,2,$T_{Phy\_Data}$
1129,1.62435,6,$T_{Phy\_Data}$
1130,0.40817,1,$T_{Phy\_Data}$
1131,1.50773,4,$T_{Phy\_Data}$
1132,0.46648,0,$T_{Phy\_Data}$
1133,0.30821,0,$T_{Phy\_Data}$
1134,0.1915899999999999,0,$T_{Phy\_Data}$
1135,0.2998799999999999,0,$T_{Phy\_Data}$
1136,0.54145,1,$T_{Phy\_Data}$
1137,0.20825000000000002,0,$T_{Phy\_Data}$
1138,0.97461,1,$T_{Phy\_Data}$
1139,1.03292,1,$T_{Phy\_Data}$
1140,0.2498999999999999,0,$T_{Phy\_Data}$
1141,0.34986,0,$T_{Phy\_Data}$
1142,1.03292,2,$T_{Phy\_Data}$
1143,0.44982,0,$T_{Phy\_Data}$
1144,1.81594,6,$T_{Phy\_Data}$
1145,0.40817000000000003,0,$T_{Phy\_Data}$
1146,1.34946,1,$T_{Phy\_Data}$
1147,1.6076899999999998,1,$T_{Phy\_Data}$
1148,1.0829,0,$T_{Phy\_Data}$
1149,0.79968,1,$T_{Phy\_Data}$
1150,0.59143,2,$T_{Phy\_Data}$
1151,0.55811,0,$T_{Phy\_Data}$
1152,0.8913099999999999,0,$T_{Phy\_Data}$
1153,1.0829,2,$T_{Phy\_Data}$
1154,0.9246300000000001,3,$T_{Phy\_Data}$
1155,0.34986,0,$T_{Phy\_Data}$
1156,0.18326,0,$T_{Phy\_Data}$
1157,0.70805,0,$T_{Phy\_Data}$
1158,0.59143,0,$T_{Phy\_Data}$
1159,0.2499,0,$T_{Phy\_Data}$
1160,0.4998,0,$T_{Phy\_Data}$
1161,0.5414499999999999,2,$T_{Phy\_Data}$
1162,0.54145,1,$T_{Phy\_Data}$
1163,0.64141,2,$T_{Phy\_Data}$
1164,0.7163800000000001,2,$T_{Phy\_Data}$
1165,0.90797,2,$T_{Phy\_Data}$
1166,0.39984,0,$T_{Phy\_Data}$
1167,0.44982,0,$T_{Phy\_Data}$
1168,0.2499,0,$T_{Phy\_Data}$
1169,0.2832199999999999,1,$T_{Phy\_Data}$
1170,0.50813,0,$T_{Phy\_Data}$
1171,0.59143,0,$T_{Phy\_Data}$
1172,0.4998,0,$T_{Phy\_Data}$
1173,0.2499,0,$T_{Phy\_Data}$
1174,0.40817000000000003,0,$T_{Phy\_Data}$
1175,0.3581899999999999,0,$T_{Phy\_Data}$
1176,0.9579499999999999,3,$T_{Phy\_Data}$
1177,0.61642,1,$T_{Phy\_Data}$
1178,0.74137,1,$T_{Phy\_Data}$
1179,0.72471,3,$T_{Phy\_Data}$
1180,0.833,0,$T_{Phy\_Data}$
1181,0.39151,0,$T_{Phy\_Data}$
1182,0.4998,0,$T_{Phy\_Data}$
1183,0.44149,0,$T_{Phy\_Data}$
1184,0.44149000000000005,0,$T_{Phy\_Data}$
1185,0.69972,0,$T_{Phy\_Data}$
1186,0.7580300000000001,0,$T_{Phy\_Data}$
1187,0.34986000000000006,0,$T_{Phy\_Data}$
1188,0.24157,0,$T_{Phy\_Data}$
1189,0.59976,0,$T_{Phy\_Data}$
1190,0.19158999999999998,0,$T_{Phy\_Data}$
1191,0.28322,0,$T_{Phy\_Data}$
1192,0.40817000000000003,0,$T_{Phy\_Data}$
1193,0.50813,0,$T_{Phy\_Data}$
1194,0.45815,0,$T_{Phy\_Data}$
1195,0.5247900000000001,0,$T_{Phy\_Data}$
1196,0.44982,0,$T_{Phy\_Data}$
1197,0.30821,0,$T_{Phy\_Data}$
1198,0.40817,0,$T_{Phy\_Data}$
1199,0.4914699999999999,0,$T_{Phy\_Data}$
1200,0.35819,0,$T_{Phy\_Data}$
1201,0.44982,0,$T_{Phy\_Data}$
1202,0.34153,0,$T_{Phy\_Data}$
1203,0.29154999999999986,0,$T_{Phy\_Data}$
1204,0.2499,0,$T_{Phy\_Data}$
1205,0.28322,0,$T_{Phy\_Data}$
1206,0.55811,0,$T_{Phy\_Data}$
1207,0.39151,0,$T_{Phy\_Data}$
1208,0.2249099999999999,0,$T_{Phy\_Data}$
1209,0.2832199999999999,0,$T_{Phy\_Data}$
1210,0.3332,0,$T_{Phy\_Data}$
1211,0.45815,0,$T_{Phy\_Data}$
1212,0.39151,0,$T_{Phy\_Data}$
1213,0.38318,0,$T_{Phy\_Data}$
1214,0.4164999999999999,0,$T_{Phy\_Data}$
1215,0.2499,0,$T_{Phy\_Data}$
1216,0.6080899999999999,0,$T_{Phy\_Data}$
1217,0.2499,0,$T_{Phy\_Data}$
1218,0.2499,0,$T_{Phy\_Data}$
1219,0.42483000000000004,0,$T_{Phy\_Data}$
1220,0.20825000000000002,0,$T_{Phy\_Data}$
1221,0.39983999999999986,0,$T_{Phy\_Data}$
1222,0.35819,0,$T_{Phy\_Data}$
1223,0.61642,0,$T_{Phy\_Data}$
1224,0.2499,0,$T_{Phy\_Data}$
1225,0.30821,0,$T_{Phy\_Data}$
1226,0.0833,0,$T_{Phy\_Data}$
1227,0.53312,0,$T_{Phy\_Data}$
1228,0.39983999999999986,0,$T_{Phy\_Data}$
1229,0.44982,0,$T_{Phy\_Data}$
1230,0.2499,0,$T_{Phy\_Data}$
1231,0.2499,0,$T_{Phy\_Data}$
1232,0.34153,0,$T_{Phy\_Data}$
1233,0.20825,0,$T_{Phy\_Data}$
1234,0.29988000000000004,0,$T_{Phy\_Data}$
1235,0.2499,0,$T_{Phy\_Data}$
1236,0.31654000000000004,0,$T_{Phy\_Data}$
1237,0.40817000000000003,0,$T_{Phy\_Data}$
1238,0.34153,0,$T_{Phy\_Data}$
1239,0.44982,0,$T_{Phy\_Data}$
1240,0.2499,0,$T_{Phy\_Data}$
1241,0.39983999999999986,0,$T_{Phy\_Data}$
1242,0.2499,0,$T_{Phy\_Data}$
1243,0.2499,0,$T_{Phy\_Data}$
1244,0.39983999999999986,0,$T_{Phy\_Data}$
1245,0.29154999999999986,0,$T_{Phy\_Data}$
1246,0.40817000000000003,0,$T_{Phy\_Data}$
1247,0.5831,0,$T_{Phy\_Data}$
1248,0.59143,0,$T_{Phy\_Data}$
1249,0.39984,0,$T_{Phy\_Data}$
1250,0.34986,0,$T_{Phy\_Data}$
1251,0.29154999999999986,0,$T_{Phy\_Data}$
1252,0.4165,0,$T_{Phy\_Data}$
1253,0.75803,0,$T_{Phy\_Data}$
1254,0.18326,0,$T_{Phy\_Data}$
1255,0.39983999999999986,0,$T_{Phy\_Data}$
1256,0.6580699999999999,0,$T_{Phy\_Data}$
1257,0.5497799999999999,0,$T_{Phy\_Data}$
1258,0.2499,0,$T_{Phy\_Data}$
1259,0.61642,0,$T_{Phy\_Data}$
1260,0.34986,0,$T_{Phy\_Data}$
1261,0.39151,0,$T_{Phy\_Data}$
1262,0.39151,0,$T_{Phy\_Data}$
1263,0.34986,0,$T_{Phy\_Data}$
1264,0.5497799999999999,0,$T_{Phy\_Data}$
1265,0.34986,0,$T_{Phy\_Data}$
1266,0.45815,0,$T_{Phy\_Data}$
1267,0.28322,0,$T_{Phy\_Data}$
1268,0.2498999999999999,0,$T_{Phy\_Data}$
1269,0.38318,0,$T_{Phy\_Data}$
1270,0.2499,0,$T_{Phy\_Data}$
1271,0.39151,0,$T_{Phy\_Data}$
1272,0.28322,0,$T_{Phy\_Data}$
1273,0.7497000000000001,0,$T_{Phy\_Data}$
1274,0.49147,0,$T_{Phy\_Data}$
1275,0.63308,0,$T_{Phy\_Data}$
1276,0.4998,0,$T_{Phy\_Data}$
1277,0.55811,0,$T_{Phy\_Data}$
1278,0.57477,0,$T_{Phy\_Data}$
1279,0.77469,0,$T_{Phy\_Data}$
1280,0.34986000000000006,0,$T_{Phy\_Data}$
1281,0.4997999999999999,0,$T_{Phy\_Data}$
1282,0.5831,0,$T_{Phy\_Data}$
1283,0.61642,0,$T_{Phy\_Data}$
1284,0.73304,0,$T_{Phy\_Data}$
1285,0.34153,0,$T_{Phy\_Data}$
1286,0.9412900000000001,0,$T_{Phy\_Data}$
1287,0.54145,0,$T_{Phy\_Data}$
1288,0.7330399999999999,0,$T_{Phy\_Data}$
1289,0.34986,0,$T_{Phy\_Data}$
1290,0.50813,0,$T_{Phy\_Data}$
1291,0.24157,0,$T_{Phy\_Data}$
1292,0.44982,0,$T_{Phy\_Data}$
1293,0.24157,0,$T_{Phy\_Data}$
1294,0.85799,0,$T_{Phy\_Data}$
1295,0.34153,0,$T_{Phy\_Data}$
1296,0.29154999999999986,0,$T_{Phy\_Data}$
1297,0.39151,0,$T_{Phy\_Data}$
1298,0.5497799999999999,0,$T_{Phy\_Data}$
1299,0.55811,0,$T_{Phy\_Data}$
1300,0.64141,0,$T_{Phy\_Data}$
1301,0.35819,0,$T_{Phy\_Data}$
1302,0.46648,0,$T_{Phy\_Data}$
1303,0.18326,0,$T_{Phy\_Data}$
1304,0.20825000000000002,0,$T_{Phy\_Data}$
1305,0.4165,0,$T_{Phy\_Data}$
1306,0.44982,0,$T_{Phy\_Data}$
1307,0.40817000000000003,0,$T_{Phy\_Data}$
1308,0.71638,0,$T_{Phy\_Data}$
1309,0.44982,0,$T_{Phy\_Data}$
1310,0.5497799999999999,0,$T_{Phy\_Data}$
1311,0.50813,0,$T_{Phy\_Data}$
1312,0.34986000000000006,0,$T_{Phy\_Data}$
1313,0.34986,0,$T_{Phy\_Data}$
1314,0.2499,0,$T_{Phy\_Data}$
1315,0.20825000000000002,0,$T_{Phy\_Data}$
1316,0.2499,0,$T_{Phy\_Data}$
1317,0.39151,0,$T_{Phy\_Data}$
1318,0.29154999999999986,0,$T_{Phy\_Data}$
1319,0.29988000000000004,0,$T_{Phy\_Data}$
1320,0.39984,0,$T_{Phy\_Data}$
1321,0.43316,0,$T_{Phy\_Data}$
1322,0.3581899999999999,0,$T_{Phy\_Data}$
1323,0.74137,0,$T_{Phy\_Data}$
1324,0.4998,0,$T_{Phy\_Data}$
1325,0.44982,0,$T_{Phy\_Data}$
1326,0.5997600000000001,0,$T_{Phy\_Data}$
1327,0.8330000000000001,0,$T_{Phy\_Data}$
1328,0.50813,0,$T_{Phy\_Data}$
1329,0.39151,0,$T_{Phy\_Data}$
1330,0.36651999999999996,0,$T_{Phy\_Data}$
1331,0.51646,0,$T_{Phy\_Data}$
1332,0.9829399999999999,0,$T_{Phy\_Data}$
1333,0.2499,0,$T_{Phy\_Data}$
1334,0.44982,0,$T_{Phy\_Data}$
1335,0.8746499999999999,0,$T_{Phy\_Data}$
1336,0.44149,0,$T_{Phy\_Data}$
1337,0.7580300000000001,0,$T_{Phy\_Data}$
1338,0.40817000000000003,0,$T_{Phy\_Data}$
1339,0.7330399999999999,0,$T_{Phy\_Data}$
1340,0.34986,0,$T_{Phy\_Data}$
1341,1.0829,0,$T_{Phy\_Data}$
1342,0.44982,0,$T_{Phy\_Data}$
1343,0.34986,0,$T_{Phy\_Data}$
1344,0.55811,0,$T_{Phy\_Data}$
1345,0.35819,0,$T_{Phy\_Data}$
1346,0.64974,0,$T_{Phy\_Data}$
1347,0.7497,0,$T_{Phy\_Data}$
1348,0.69972,0,$T_{Phy\_Data}$
1349,0.39151,0,$T_{Phy\_Data}$
1350,0.39151,0,$T_{Phy\_Data}$
1351,0.2499,0,$T_{Phy\_Data}$
1352,0.45815,0,$T_{Phy\_Data}$
1353,0.60809,0,$T_{Phy\_Data}$
1354,0.39983999999999986,0,$T_{Phy\_Data}$
1355,0.20825,0,$T_{Phy\_Data}$
1356,0.44982,0,$T_{Phy\_Data}$
1357,0.4498199999999999,0,$T_{Phy\_Data}$
1358,0.55811,0,$T_{Phy\_Data}$
1359,0.35819,0,$T_{Phy\_Data}$
1360,0.34986,0,$T_{Phy\_Data}$
1361,0.34986,0,$T_{Phy\_Data}$
1362,0.50813,0,$T_{Phy\_Data}$
1363,0.34986,0,$T_{Phy\_Data}$
1364,0.5497799999999999,0,$T_{Phy\_Data}$
1365,0.2249099999999999,0,$T_{Phy\_Data}$
1366,0.20825,0,$T_{Phy\_Data}$
1367,0.40817000000000003,0,$T_{Phy\_Data}$
1368,0.44982,0,$T_{Phy\_Data}$
1369,0.43316,0,$T_{Phy\_Data}$
1370,0.39151,0,$T_{Phy\_Data}$
1371,0.5164599999999999,0,$T_{Phy\_Data}$
1372,0.48314,0,$T_{Phy\_Data}$
1373,0.37485,0,$T_{Phy\_Data}$
1374,0.46648,0,$T_{Phy\_Data}$
1375,0.3332,0,$T_{Phy\_Data}$
1376,0.34986,0,$T_{Phy\_Data}$
1377,0.50813,0,$T_{Phy\_Data}$
1378,0.2499,0,$T_{Phy\_Data}$
1379,0.30821,0,$T_{Phy\_Data}$
1380,0.69972,2,$T_{Phy\_Data}$
1381,0.48314,1,$T_{Phy\_Data}$
1382,0.71638,2,$T_{Phy\_Data}$
1383,0.5247899999999999,2,$T_{Phy\_Data}$
1384,1.27449,3,$T_{Phy\_Data}$
1385,0.54145,2,$T_{Phy\_Data}$
1386,0.78302,2,$T_{Phy\_Data}$
1387,0.9996,3,$T_{Phy\_Data}$
1388,1.52439,3,$T_{Phy\_Data}$
1389,1.2744900000000001,5,$T_{Phy\_Data}$
1390,0.7663599999999999,2,$T_{Phy\_Data}$
1391,0.53312,1,$T_{Phy\_Data}$
1392,1.03292,3,$T_{Phy\_Data}$
1393,1.1495400000000002,2,$T_{Phy\_Data}$
1394,0.39984,0,$T_{Phy\_Data}$
1395,0.59143,1,$T_{Phy\_Data}$
1396,0.8579899999999999,2,$T_{Phy\_Data}$
1397,0.40817000000000003,0,$T_{Phy\_Data}$
1398,1.31614,2,$T_{Phy\_Data}$
1399,0.59976,0,$T_{Phy\_Data}$
1400,0.2832199999999999,1,$T_{Phy\_Data}$
1401,0.68306,0,$T_{Phy\_Data}$
1402,0.31654000000000004,0,$T_{Phy\_Data}$
1403,0.59143,0,$T_{Phy\_Data}$
1404,0.5831,0,$T_{Phy\_Data}$
1405,0.3831799999999999,0,$T_{Phy\_Data}$
1406,0.84133,0,$T_{Phy\_Data}$
1407,0.42482999999999993,0,$T_{Phy\_Data}$
1408,0.57477,0,$T_{Phy\_Data}$
1409,0.89964,0,$T_{Phy\_Data}$
1410,0.45815000000000006,0,$T_{Phy\_Data}$
1411,0.30821,0,$T_{Phy\_Data}$
1412,0.3831799999999999,1,$T_{Phy\_Data}$
1413,0.4998,0,$T_{Phy\_Data}$
1414,0.44149,0,$T_{Phy\_Data}$
1415,0.48314,2,$T_{Phy\_Data}$
1416,0.56644,0,$T_{Phy\_Data}$
1417,0.39151,0,$T_{Phy\_Data}$
1418,0.4165,0,$T_{Phy\_Data}$
1419,0.39151,0,$T_{Phy\_Data}$
1420,0.49147,0,$T_{Phy\_Data}$
1421,0.4998,0,$T_{Phy\_Data}$
1422,0.44149,0,$T_{Phy\_Data}$
1423,0.39151,0,$T_{Phy\_Data}$
1424,0.4998,0,$T_{Phy\_Data}$
1425,0.4998,0,$T_{Phy\_Data}$
1426,0.39151,0,$T_{Phy\_Data}$
1427,0.39151,0,$T_{Phy\_Data}$
1428,0.39151,0,$T_{Phy\_Data}$
1429,1.10789,2,$T_{Phy\_Data}$
1430,0.29154999999999986,0,$T_{Phy\_Data}$
1431,0.39984,0,$T_{Phy\_Data}$
1432,0.4165,0,$T_{Phy\_Data}$
1433,0.18326,0,$T_{Phy\_Data}$
1434,0.43316,2,$T_{Phy\_Data}$
1435,0.40817000000000003,1,$T_{Phy\_Data}$
1436,1.0329199999999998,2,$T_{Phy\_Data}$
1437,0.29988000000000004,0,$T_{Phy\_Data}$
1438,0.71638,0,$T_{Phy\_Data}$
1439,0.55811,1,$T_{Phy\_Data}$
1440,0.59143,2,$T_{Phy\_Data}$
1441,0.39151,0,$T_{Phy\_Data}$
1442,1.0829,2,$T_{Phy\_Data}$
1443,0.9995999999999999,3,$T_{Phy\_Data}$
1444,0.94129,1,$T_{Phy\_Data}$
1445,1.0829,1,$T_{Phy\_Data}$
1446,0.75803,1,$T_{Phy\_Data}$
1447,0.6997200000000001,0,$T_{Phy\_Data}$
1448,0.90797,2,$T_{Phy\_Data}$
1449,0.6913900000000001,0,$T_{Phy\_Data}$
1450,0.7746900000000001,2,$T_{Phy\_Data}$
1451,0.72471,2,$T_{Phy\_Data}$
1452,0.54978,1,$T_{Phy\_Data}$
1453,0.45815000000000006,0,$T_{Phy\_Data}$
1454,0.39151,0,$T_{Phy\_Data}$
1455,0.44982,0,$T_{Phy\_Data}$
1456,0.44982,0,$T_{Phy\_Data}$
1457,1.1911900000000002,2,$T_{Phy\_Data}$
1458,0.04165,0,$T_{Phy\_Data}$
1459,0.62475,0,$T_{Phy\_Data}$
1460,0.39984,0,$T_{Phy\_Data}$
1461,1.1245500000000002,1,$T_{Phy\_Data}$
1462,0.57477,0,$T_{Phy\_Data}$
1463,0.32487,1,$T_{Phy\_Data}$
1464,0.5497799999999999,0,$T_{Phy\_Data}$
1465,0.24157,0,$T_{Phy\_Data}$
1466,0.36652,2,$T_{Phy\_Data}$
1467,0.44982,0,$T_{Phy\_Data}$
1468,0.9829399999999999,2,$T_{Phy\_Data}$
1469,0.50813,1,$T_{Phy\_Data}$
1470,0.55811,1,$T_{Phy\_Data}$
1471,1.09123,1,$T_{Phy\_Data}$
1472,0.62475,1,$T_{Phy\_Data}$
1473,0.84966,4,$T_{Phy\_Data}$
1474,0.53312,0,$T_{Phy\_Data}$
1475,0.42483000000000004,1,$T_{Phy\_Data}$
1476,0.73304,0,$T_{Phy\_Data}$
1477,0.29988000000000004,0,$T_{Phy\_Data}$
1478,0.20825000000000002,0,$T_{Phy\_Data}$
1479,0.49147,0,$T_{Phy\_Data}$
1480,0.34153,0,$T_{Phy\_Data}$
1481,0.40817000000000003,0,$T_{Phy\_Data}$
1482,0.1666,0,$T_{Phy\_Data}$
1483,0.40817000000000003,1,$T_{Phy\_Data}$
1484,0.40817000000000003,1,$T_{Phy\_Data}$
1485,0.34986000000000006,0,$T_{Phy\_Data}$
1486,0.39151,2,$T_{Phy\_Data}$
1487,0.50813,0,$T_{Phy\_Data}$
1488,1.72431,0,$T_{Phy\_Data}$
1489,0.59143,2,$T_{Phy\_Data}$
1490,0.49146999999999996,1,$T_{Phy\_Data}$
1491,0.39151,0,$T_{Phy\_Data}$
1492,1.59103,2,$T_{Phy\_Data}$
1493,0.65807,1,$T_{Phy\_Data}$
1494,0.2499,0,$T_{Phy\_Data}$
1495,0.34153,0,$T_{Phy\_Data}$
1496,1.1662,1,$T_{Phy\_Data}$
1497,0.30821,0,$T_{Phy\_Data}$
1498,0.41650000000000004,0,$T_{Phy\_Data}$
1499,1.25783,3,$T_{Phy\_Data}$
1500,0.29154999999999986,0,$T_{Phy\_Data}$
1501,0.35819,0,$T_{Phy\_Data}$
1502,0.77469,4,$T_{Phy\_Data}$
1503,0.35819,0,$T_{Phy\_Data}$
1504,0.4998,0,$T_{Phy\_Data}$
1505,0.72471,2,$T_{Phy\_Data}$
1506,0.4998,2,$T_{Phy\_Data}$
1507,0.45815,1,$T_{Phy\_Data}$
1508,0.57477,0,$T_{Phy\_Data}$
1509,0.54978,1,$T_{Phy\_Data}$
1510,0.61642,0,$T_{Phy\_Data}$
1511,0.45814999999999995,0,$T_{Phy\_Data}$
1512,0.5997600000000001,0,$T_{Phy\_Data}$
1513,0.74137,1,$T_{Phy\_Data}$
1514,0.39984,0,$T_{Phy\_Data}$
1515,0.31654000000000004,0,$T_{Phy\_Data}$
1516,0.59976,2,$T_{Phy\_Data}$
1517,0.4165,0,$T_{Phy\_Data}$
1518,0.62475,0,$T_{Phy\_Data}$
1519,0.50813,0,$T_{Phy\_Data}$
1520,0.4997999999999999,0,$T_{Phy\_Data}$
1521,0.55811,0,$T_{Phy\_Data}$
1522,0.6497400000000001,2,$T_{Phy\_Data}$
1523,0.44982,0,$T_{Phy\_Data}$
1524,0.3332,0,$T_{Phy\_Data}$
1525,0.30821,0,$T_{Phy\_Data}$
1526,0.94129,1,$T_{Phy\_Data}$
1527,0.45815000000000006,0,$T_{Phy\_Data}$
1528,0.44149,0,$T_{Phy\_Data}$
1529,0.5497799999999999,0,$T_{Phy\_Data}$
1530,0.44149,0,$T_{Phy\_Data}$
1531,0.54978,0,$T_{Phy\_Data}$
1532,0.69139,0,$T_{Phy\_Data}$
1533,0.20825000000000002,0,$T_{Phy\_Data}$
1534,0.4165,0,$T_{Phy\_Data}$
1535,0.46648,0,$T_{Phy\_Data}$
1536,0.28322,0,$T_{Phy\_Data}$
1537,0.49147,0,$T_{Phy\_Data}$
1538,0.86632,0,$T_{Phy\_Data}$
1539,0.69139,0,$T_{Phy\_Data}$
1540,0.55811,0,$T_{Phy\_Data}$
1541,0.5497799999999999,0,$T_{Phy\_Data}$
1542,0.52479,0,$T_{Phy\_Data}$
1543,0.44982,0,$T_{Phy\_Data}$
1544,0.7913500000000001,0,$T_{Phy\_Data}$
1545,0.4997999999999999,1,$T_{Phy\_Data}$
1546,0.48314,2,$T_{Phy\_Data}$
1547,0.44982,0,$T_{Phy\_Data}$
1548,0.3748499999999999,1,$T_{Phy\_Data}$
1549,0.34986,1,$T_{Phy\_Data}$
1550,0.44982,0,$T_{Phy\_Data}$
1551,0.7413700000000001,2,$T_{Phy\_Data}$
1552,0.73304,0,$T_{Phy\_Data}$
1553,0.2249099999999999,0,$T_{Phy\_Data}$
1554,0.47481,0,$T_{Phy\_Data}$
1555,0.44148999999999994,0,$T_{Phy\_Data}$
1556,0.46648,0,$T_{Phy\_Data}$
1557,0.65807,2,$T_{Phy\_Data}$
1558,0.29155,0,$T_{Phy\_Data}$
1559,0.30821,0,$T_{Phy\_Data}$
1560,0.28322,0,$T_{Phy\_Data}$
1561,0.40817000000000003,0,$T_{Phy\_Data}$
1562,0.2499,0,$T_{Phy\_Data}$
1563,0.3332,1,$T_{Phy\_Data}$
1564,0.73304,2,$T_{Phy\_Data}$
1565,0.39150999999999997,0,$T_{Phy\_Data}$
1566,0.29988,0,$T_{Phy\_Data}$
1567,0.5414499999999999,0,$T_{Phy\_Data}$
1568,0.3332,0,$T_{Phy\_Data}$
1569,0.20825,0,$T_{Phy\_Data}$
1570,0.39984,0,$T_{Phy\_Data}$
1571,0.37485,0,$T_{Phy\_Data}$
1572,0.39984,0,$T_{Phy\_Data}$
1573,0.44982,0,$T_{Phy\_Data}$
1574,0.6580699999999999,0,$T_{Phy\_Data}$
1575,0.40817000000000003,0,$T_{Phy\_Data}$
1576,0.5497799999999999,0,$T_{Phy\_Data}$
1577,0.71638,0,$T_{Phy\_Data}$
1578,0.37484999999999996,0,$T_{Phy\_Data}$
1579,0.52479,0,$T_{Phy\_Data}$
1580,0.49146999999999985,0,$T_{Phy\_Data}$
1581,0.8746500000000001,0,$T_{Phy\_Data}$
1582,1.17453,4,$T_{Phy\_Data}$
